SubjectID,SubjectName,SubjectDescription,Name,NumericCode,CourseCode,Description,Prerequisite,Antirequisite,Corequisite,OneWayExclusion,CrossListed
102,Education in Second Languages,,Methods in TESL,447,EDSL,"Intermediate-level skills in planning and teaching appropriate lessons, activities, and projects for ESL learners in a variety of programs at the elementary and secondary school levels.",EDSL 350,,,,
102,Education in Second Languages,,Special Topics in Second Language Teaching,449,EDSL,"Selected topics in second language teaching. Possible topics include communicative competence, interlanguage/error analysis and functional-notional approach to second language teaching.",,,,,
102,Education in Second Languages,,Methods in TESL,458,EDSL,"Advanced-level skills in planning appropriate lessons, activities, units and projects for ESL learners in a variety of programs at the elementary and secondary levels.","EDSL 447, EDSL 311",,,,
102,Education in Second Languages,,Enseignement du français langue seconde-secondaire,472,EDSL,"Le but de ce cours est de développer l'habileté à planifier des activités, des unités et des projets, dans des séquences d'enseignement, en fonction des programmes d'études : FLS, immersion et accueil. Le cours intègre les pédagogies de la communication orale et écrite de la langue seconde au secondaire.",,,,,
102,Education in Second Languages,,Foundations and Issues in Second Language Education,500,EDSL,"Introduction of second language (L2) education; an overview of contributing disciplines (e.g., linguistics, psychology, sociology and education). A history of theory and various methodological approaches to L2 teaching and learning is used to promote an understanding of current theory and practice.",,Restricted to students in the Graduate Certificate in TESL.,,,
98,Ed Psych & Couns (Inclusive),,Promoting Social and Emotional Well-Being,667,EDPI,"Promotion of social & emotional well-being in students, classrooms, schools and communities; examination of teacher skills in promoting social & emotional learning, classroom management and climate; social & emotional literacy skills and behaviours; mental, emotional and behavioural health and their relationship to academic achievement and fostering of positive development.",,,,,
102,Education in Second Languages,,Étude de la langue française pour enseignants,515,EDSL,"Notions pour l'enseignement du français langue seconde. Composantes linguistique (lexique, morphologie, syntaxe et semantique) et discursive (de la phrase aux types de textes et de discours); apprentissage de la grammaire nouvelle; composante langue des programmes d'études. Les demandes de deuxième langue d'enseignement et d'apprentissage axées sur l'intégration de la structure du langage dans les approches communicatives langagières.","EDSL 505, EDSL 500",,,,
102,Education in Second Languages,,Second Language Acquisition Applied to Classroom Contexts,505,EDSL,"An overview of theory and research in second language acquisition, including developmental patterns, factors affecting how second languages are learned, and relevance for teachers in terms of applications to the classroom context.",EDSL 500.,Restricted to students in the Graduate Certificate in Teaching English as a Second Language and the Graduate Certificate in Teaching in Indigenous Schools for Non-Indigenous Teachers.,,,
102,Education in Second Languages,,Grammar in Teaching English as a Second Language,512,EDSL,"Analysis of English grammar at phonological, morphological, syntactic, semantic, and discourse levels. Applications are made to second language teaching and learning, focusing on integrating grammar into communicative language approaches.",EDSL 505,Restricted to students in the Graduate Certificate in TESL,,,
102,Education in Second Languages,,Littératie et littérature de jeunesse en contexte immersif,541,EDSL,"Ce cours vise à conscientiser l'étudiant aux stratégies d'enseignement et d'apprentissage de la lecture et de l'écriture propices au développement de la bilittératie en classes d'immersion. Il explore de façon approfondie, le rôle de la littérature enfantine et de jeunesse dans l'apprentissage du français langue seconde en contexte scolaire.",,,,,
102,Education in Second Languages,,Fondements pédagogiques de l’immersion,545,EDSL,"Ce cours examine en profondeur divers cheminements retrouvés en contexte immersif ainsi que diverses approches pédagogiques propices à l'enseignement du FLS par le biais de matières scolaires. Des recherches effectuées en contexte immersif seront également examinées d’une façon critique, par rapport au développement langagier des élèves en immersion.",,,,,
102,Education in Second Languages,,Didactique du français en contexte immersif,544,EDSL,"Ce cours vise à amener les étudiants à s'engager dans leur processus de formation en vue de mettre à jour et d’enrichir leur pratique professionnelle ayant trait aux contenus et approches propres au contexte immersif, et ce, tant au primaire qu’au secondaire.",,,,,
103,EDSP,,School Psychology Seminar,600D2,EDSP,See EDSP 600D1 for course description.,EDSP 600D1.,,,,
103,EDSP,,Individual Reading Course,601,EDSP,Supervised individual reading course on an approved subject.,,,,,
103,EDSP,,Selected Topics in School/Applied Child Psychology,602,EDSP,A detailed examination of recent developments in specific topics of school psychology.,,,,,
103,EDSP,,Introduction to Cognitive Assessment,609,EDSP,"History of psychological assessment, thoeretical aspects of individual and group testing, psychometric principles, (validity, reliability and test construction) and theories of learning and intelligence will be examined. Acquisition of clinical skills in adminstration and interpretation of cognitive, achievement and specialized (language, motor, etc.) tests through practise-testing of typically developing children.",,,,,
